PlayerID,Name,Team,Position,Height,Weight,DOB,Age,YrsExp,CapHit
JWaddleMIA,Jaylen Waddle,MIA,WR,5-10,185,11/25/1998,25,4,"$9,094,435"
JWrightMIA,Jaylen Wright,MIA,RB,5-11,210,4/1/2003,21,R,"$985,005"
JBurtonMIA,Je'Quan Burton,MIA,WR,5-9,177,3/8/2000,24,R,"$795,666"
JWilsonMIA,Jeff Wilson,MIA,RB,6-0,210,11/16/1995,28,7,"$2,398,677"
JHollandMIA,Jevon Holland,MIA,SAF,6-1,210,3/3/2000,24,4,"$4,290,801"
JFortsonMIA,Jody Fortson,MIA,TE,6-4,226,12/7/1995,28,4,"$1,025,000"
JHarrisMIA,Jonathan Harris,MIA,DT,6-5,295,8/4/1996,27,4,"$1,790,000"
JSmithMIA,Jonnu Smith,MIA,TE,6-3,248,8/22/1995,28,8,"$2,110,000"
JColbertMIA,Jordan Colbert,MIA,DB,6-2,214,3/18/2000,24,R,"$795,666"
JPoyerMIA,Jordan Poyer,MIA,FS,6-0,191,4/25/1991,33,12,"$1,985,294"
JBrooksMIA,Jordyn Brooks,MIA,LB,6-0,240,10/21/1997,26,5,"$2,800,000"
JHillMIA,Julian Hill,MIA,TE,6-4,251,7/9/2000,24,2,"$919,166"
KKohouMIA,Kader Kohou,MIA,CB,5-10,193,11/28/1998,25,3,"$995,000"
KFullerMIA,Kendall Fuller,MIA,CB,5-11,198,2/13/1995,29,9,"$2,588,000"
KLammMIA,Kendall Lamm,MIA,OT,6-5,308,6/5/1992,32,9,"$2,500,000"
KSmithMIA,Kion Smith,MIA,OT,6-5,306,10/7/1998,25,2,"$985,000"
LPayneMIA,Leonard Payne,MIA,DT,6-3,300,9/15/2000,23,R,"$796,666"
LCottonMIA,Lester Cotton,MIA,OG,6-4,330,2/20/1996,28,5,"$1,125,000"
LEichenbergMIA,Liam Eichenberg,MIA,OT,6-6,306,1/19/1998,26,4,"$4,163,178"
MWashingtonMIA,Malik Washington,MIA,WR,5-9,194,10/20/2000,23,R,"$844,890"
MMayeMIA,Marcus Maye,MIA,FS,6-0,207,3/9/1993,31,8,"$1,152,500"
MKendricksMIA,Mario Kendricks,MIA,DT,6-0,294,10/18/2000,23,R,"$795,000"
MPerryMIA,Mark Perry,MIA,SAF,6-0,213,5/30/2001,23,R,"$800,000"
MJonesMIA,Matt Jones,MIA,OL,6-3,316,6/13/1999,25,R,"$800,000"
MWhiteMIA,Mike White,MIA,QB,6-5,216,3/25/1995,29,6,"$5,210,000"
MKamaraMIA,Mohamed Kamara,MIA,DE,6-1,250,6/9/2000,24,R,"$875,218"
NGallimoreMIA,Neville Gallimore,MIA,DT,6-2,302,1/17/1997,27,5,"$1,790,000"
NNeedhamMIA,Nik Needham,MIA,DB,6-1,196,11/4/1996,27,6,"$1,152,500"
OBeckhamMIA,Odell Beckham Jr.,MIA,WR,5-11,200,11/5/1992,31,10,"$2,105,000"
PMcMorrisMIA,Patrick McMorris,MIA,SAF,6-0,210,10/18/2001,22,R,"$839,941"
PPaulMIA,Patrick Paul,MIA,OT,6-7,315,11/1/2000,23,R,"$1,256,672"
QBellMIA,Quinton Bell,MIA,LB,6-4,251,5/9/1996,28,3,"$985,000"
RMostertMIA,Raheem Mostert,MIA,RB,5-10,205,4/9/1992,32,10,"$3,401,177"
RCracraftMIA,River Cracraft,MIA,WR,6-0,198,11/1/1994,29,6,"$1,100,000"
RHayesMIA,Ryan Hayes,MIA,OT,6-6,305,2/28/2000,24,1,"$915,000"
SAhmedMIA,Salvon Ahmed,MIA,RB,5-11,197,12/29/1998,25,5,"$1,063,824"
SBarrettMIA,Shaquil Barrett,MIA,LB,6-2,250,11/17/1992,31,10,"$2,553,294"
SNealMIA,Siran Neal,MIA,DB,6-0,206,8/4/1994,29,7,"$1,950,000"
SThompsonMIA,Skylar Thompson,MIA,QB,6-2,219,6/4/1997,27,3,"$1,005,552"
SDuckMIA,Storm Duck,MIA,DB,6-0,195,12/15/2000,23,R,"$801,666"
TWashingtonMIA,Tahj Washington,MIA,WR,5-10,175,5/16/2001,23,R,"$817,599"
TConnerMIA,Tanner Conner,MIA,TE,6-3,232,3/20/1998,26,2,"$985,000"
TTartMIA,Teair Tart,MIA,DT,6-2,304,2/28/1997,27,5,"$1,152,500"
TArmsteadMIA,Terron Armstead,MIA,OT,6-5,304,7/23/1991,32,12,"$10,559,103"
TTagovailoaMIA,Tua Tagovailoa,MIA,QB,6-1,227,3/2/1998,26,5,"$23,171,000"
THillMIA,Tyreek Hill,MIA,WR,5-10,191,3/1/1994,30,9,"$31,323,750"
ZSielerMIA,Zach Sieler,MIA,DE,6-6,300,9/7/1995,28,7,"$6,312,000"
ZVandenburghMIA,Zeke Vandenburgh,MIA,LB,6-4,232,1/18/1999,25,2,"$795,666"
AGreenMIN,A.J. Green,MIN,CB,6-2,198,6/9/1998,26,3,"$1,055,000"
AJonesMIN,Aaron Jones,MIN,RB,5-9,208,12/2/1994,29,8,"$3,500,000"
ABeauplanMIN,Abraham Beauplan,MIN,LB,6-2,236,2/3/2000,24,1,"$795,000"
AEvansMIN,Akayleb Evans,MIN,CB,6-2,198,6/22/1999,25,3,"$1,175,269"
ACarterMIN,Andre Carter II,MIN,LB,6-6,256,3/28/2000,24,2,"$928,333"
ABoothMIN,Andrew Booth Jr.,MIN,CB,6-0,194,9/28/2000,23,3,"$2,265,226"
ADePaolaMIN,Andrew DePaola,MIN,LS,6-1,229,7/28/1987,36,10,"$1,341,666"
AVanMIN,Andrew Van Ginkel,MIN,OLB,6-4,242,7/1/1995,29,6,"$3,400,000"
BBrandelMIN,Blake Brandel,MIN,OT,6-7,315,1/23/1997,27,4,"$1,916,666"
BCashmanMIN,Blake Cashman,MIN,LB,6-1,235,5/10/1996,28,6,"$3,186,765"
BRichterMIN,Bo Richter,MIN,LB,6-1,248,8/13/2000,23,R,"$796,666"
BPowellMIN,Brandon Powell,MIN,WR,5-8,181,9/12/1995,28,7,"$2,000,000"
BAsamoahMIN,Brian Asamoah,MIN,LB,6-0,226,3/29/2000,24,3,"$1,496,412"
BO'NeillMIN,Brian O'Neill,MIN,OT,6-7,310,9/15/1995,28,7,"$22,930,876"
BMurphyMIN,Byron Murphy,MIN,CB,5-11,190,1/18/1998,26,6,"$10,911,765"
CHamMIN,C.J. Ham,MIN,FB,5-11,250,7/22/1993,30,8,"$3,266,666"
CBynumMIN,Camryn Bynum,MIN,SS,6-0,200,7/19/1998,25,4,"$3,295,453"
CDarrisawMIN,Christian Darrisaw,MIN,OT,6-5,315,6/2/1999,25,4,"$4,246,501"
DGantMIN,Dallas Gant,MIN,LB,6-2,224,5/16/2000,24,R,"$796,666"
DTurnerMIN,Dallas Turner,MIN,LB,6-3,247,2/2/2003,21,R,"$795,000"
DRisnerMIN,Dalton Risner,MIN,OG,6-5,312,7/13/1995,29,6,"$2,410,000"
DFeeneyMIN,Dan Feeney,MIN,OG,6-4,305,5/29/1994,30,8,"$1,800,000"
DQuessenberryMIN,David Quessenberry,MIN,OT,6-5,310,8/24/1990,33,7,"$1,800,000"
DMcBrideMIN,DeWayne McBride,MIN,RB,5-11,209,7/8/2001,23,1,"$795,000"
DNesterMIN,Doug Nester,MIN,OG,6-6,306,8/7/2000,23,R,"$798,333"
DMcGlothernMIN,Dwight McGlothern,MIN,CB,6-2,185,2/6/2002,22,R,"$798,333"
EIngramMIN,Ed Ingram,MIN,OG,6-3,307,2/11/1999,25,3,"$1,635,811"
GMurphyMIN,Gabriel Murphy,MIN,LB,6-2,247,10/13/2000,23,R,"$801,666"
GBradburyMIN,Garrett Bradbury,MIN,C,6-3,300,6/20/1995,29,6,"$5,769,882"
HPhillipsMIN,Harrison Phillips,MIN,DT,6-3,307,1/25/1996,28,7,"$8,833,334"
HSmithMIN,Harrison Smith,MIN,FS,6-2,211,2/2/1989,35,13,"$7,315,882"
HByrdMIN,Henry Byrd,MIN,OG,6-5,310,7/1/1999,25,1,"$795,000"
IPaceMIN,Ivan Pace Jr.,MIN,LB,5-10,231,12/16/2000,23,2,"$921,666"
JMcCarthyMIN,J.J. McCarthy,MIN,QB,6-3,219,1/20/2003,21,R,"$795,000"
JNailorMIN,Jalen Nailor,MIN,WR,6-0,190,3/2/1999,25,3,"$1,030,165"
JRedmondMIN,Jalen Redmond,MIN,DL,6-3,292,3/12/1999,25,1,"$795,000"
JLynchMIN,James Lynch,MIN,DT,6-4,295,1/20/1999,25,5,"$1,055,000"
JRoyMIN,Jaquelin Roy,MIN,DT,6-3,305,10/22/2000,23,2,"$999,943"
JHallMIN,Jaren Hall,MIN,QB,6-0,207,3/24/1998,26,2,"$984,818"
JWardMIN,Jay Ward,MIN,SAF,6-1,188,7/13/2000,24,2,"$1,078,386"
JWardMIN,Jihad Ward,MIN,LB,6-5,285,5/11/1994,30,9,"$1,790,000"
JWilliamsMIN,Jaylin Williams,MIN,DB,5-10,195,2/26/2000,24,1,"$915,000"
JWilliamsMIN,Jonah Williams,MIN,DE,6-5,275,8/17/1995,28,4,"$1,500,000"
JFlaxMIN,Jeremy Flax,MIN,OT,6-5,343,8/25/1999,24,R,"$798,333"
JTilleryMIN,Jerry Tillery,MIN,DT,6-6,295,10/8/1996,27,6,"$2,750,000"
JJonesMIN,Jeshaun Jones,MIN,WR,6-1,188,12/22/1999,24,R,"$798,333"
JMundtMIN,Johnny Mundt,MIN,TE,6-4,233,11/23/1994,29,7,"$2,000,000"
JBullardMIN,Jonathan Bullard,MIN,DE,6-3,290,10/22/1993,30,9,"$2,250,000"
JGreenardMIN,Jonathan Greenard,MIN,LB,6-3,259,5/25/1997,27,5,"$5,740,000"
JAddisonMIN,Jordan Addison,MIN,WR,5-11,175,1/27/2002,22,2,"$3,120,849"
JMetellusMIN,Josh Metellus,MIN,SAF,5-11,207,1/21/1998,26,5,"$3,725,000"
JOliverMIN,Josh Oliver,MIN,TE,6-5,259,3/21/1997,27,6,"$6,174,000"
JJeffersonMIN,Justin Jefferson,MIN,WR,6-1,195,6/16/1999,25,5,"$8,612,600"
KCloydMIN,K.J. Cloyd,MIN,LB,6-2,228,2/19/2001,23,R,"$795,666"
KGrugier-HillMIN,Kamu Grugier-Hill,MIN,OLB,6-2,230,5/16/1994,30,9,"$1,152,500"
KNwangwuMIN,Kene Nwangwu,MIN,RB,6-1,210,2/9/1998,26,4,"$1,243,199"
KJacksonMIN,Khyree Jackson,MIN,CB,6-4,194,8/11/1999,24,R,"$1,001,787"
LCineMIN,Lewis Cine,MIN,SAF,6-2,199,10/5/1999,24,3,"$3,134,770"
LJacksonMIN,Lucky Jackson,MIN,WR,6-0,186,7/17/1997,26,1,"$915,000"
MKnowlesMIN,Malik Knowles,MIN,WR,6-2,196,8/17/2000,23,1,"$800,000"
MBlackmonMIN,Mekhi Blackmon,MIN,DB,5-11,178,3/18/1999,25,2,"$1,205,473"
MJurgensMIN,Michael Jurgens,MIN,C,6-4,311,1/1/2000,24,R,"$822,185"
MGaskinMIN,Myles Gaskin,MIN,RB,5-10,199,2/15/1997,27,6,"$985,000"
NHarryMIN,N'Keal Harry,MIN,WR,6-4,225,12/17/1997,26,6,"$985,000"
NThompsonMIN,NaJee Thompson,MIN,CB,5-11,205,7/7/2000,24,2,"$915,000"
NMullensMIN,Nick Mullens,MIN,QB,6-1,210,3/21/1995,29,6,"$2,230,000"
NMuseMIN,Nick Muse,MIN,TE,6-5,252,11/25/1998,25,3,"$985,000"
OPorterMIN,Owen Porter,MIN,LB,6-3,237,11/15/1999,24,R,"$798,333"
PJonesMIN,Patrick Jones II,MIN,LB,6-4,264,9/29/1998,25,4,"$1,549,576"
RTonyanMIN,Robert Tonyan,MIN,TE,6-5,240,4/30/1994,30,7,"$985,000"
RWrightMIN,Ryan Wright,MIN,P,6-3,245,6/1/2000,24,3,"$986,668"
SDarnoldMIN,Sam Darnold,MIN,QB,6-3,225,6/5/1997,27,7,"$5,000,000"
SReyesMIN,Sammis Reyes,MIN,TE,6-7,240,10/19/1995,28,2,"$915,000"
SVernonMIN,Seth Vernon,MIN,P,6-5,230,4/6/1999,25,R,"$795,000"
SGriffinMIN,Shaquill Griffin,MIN,CB,6-0,198,7/20/1995,28,8,"$4,430,000"
SRollandMIN,Spencer Rolland,MIN,OL,6-6,306,9/1/1999,24,R,"$795,666"
THockensonMIN,T.J. Hockenson,MIN,TE,6-5,248,7/3/1997,27,6,"$14,041,176"
TTaimaniMIN,Taki Taimani,MIN,DL,6-1,309,10/6/1999,24,R,"$796,666"
TThomasMIN,Thayer Thomas,MIN,WR,6-0,195,5/20/1998,26,1,"$795,000"
TJacksonMIN,Theo Jackson,MIN,DB,6-1,198,10/2/1998,25,3,"$985,000"
TJacksonMIN,Trishton Jackson,MIN,WR,6-1,191,3/9/1998,26,3,"$985,000"
TSherfieldMIN,Trent Sherfield,MIN,WR,6-1,206,2/26/1996,28,7,"$1,790,000"
TKnoxMIN,Trey Knox,MIN,TE,6-3,240,8/14/2001,22,R,"$798,333"
TChandlerMIN,Ty Chandler,MIN,RB,5-11,204,5/12/1998,26,3,"$1,059,711"
TJamesMIN,Ty James,MIN,WR,6-2,200,4/6/2001,23,R,"$795,000"
TManoaMIN,Tyler Manoa,MIN,DT,6-5,315,12/8/1999,24,R,"$798,333"
TRobinsonMIN,Tyrese Robinson,MIN,OL,6-3,317,8/21/1999,24,1,"$795,000"
WRouseMIN,Walter Rouse,MIN,OL,6-6,313,3/9/2001,23,R,"$851,648"
WReichardMIN,Will Reichard,MIN,K,6-1,187,1/9/2001,23,R,"$837,655"
AAustinNE,Alex Austin,NE,DB,6-1,191,5/22/2001,23,2,"$915,000"
AJenningsNE,Anfernee Jennings,NE,LB,6-3,255,9/1/1997,26,5,"$3,561,765"
AGibsonNE,Antonio Gibson,NE,RB,6-0,228,6/23/1998,26,5,"$3,220,000"
AWattsNE,Armon Watts,NE,DT,6-5,307,7/22/1996,27,6,"$2,160,000"
AMafiNE,Atonio Mafi,NE,OG,6-3,329,10/20/2000,23,2,"$998,885"
AHooperNE,Austin Hooper,NE,TE,6-4,254,10/29/1994,29,9,"$3,125,000"
AHearnNE,Azizi Hearn,NE,DB,6-1,204,6/5/1999,25,1,"$795,000"
BZappeNE,Bailey Zappe,NE,QB,6-1,215,4/26/1999,25,3,"$985,000"
BSchoolerNE,Brenden Schooler,NE,DB,6-1,210,5/30/1997,27,3,"$990,000"
BBaringerNE,Bryce Baringer,NE,P,6-2,215,4/26/1999,25,2,"$959,614"
CWallaceNE,Caedan Wallace,NE,OT,6-5,314,4/18/2000,24,R,"$1,098,782"
CAndersonNE,Calvin Anderson,NE,OT,6-5,305,3/25/1996,28,6,"$2,605,000"
CRylandNE,Chad Ryland,NE,K,6-0,195,10/15/1999,24,2,"$1,111,687"
CTurnerNE,Charles Turner,NE,OL,6-4,303,—,22,R,"$800,000"
CBarmoreNE,Christian Barmore,NE,DT,6-5,315,7/28/1999,24,4,"$6,311,631"
CEllissNE,Christian Elliss,NE,LB,6-2,231,1/2/1999,25,3,"$985,000"
CGonzalezNE,Christian Gonzalez,NE,CB,6-1,205,6/28/2002,22,2,"$3,432,470"
COkoraforNE,Chukwuma Okorafor,NE,OT,6-6,320,8/8/1997,26,7,"$4,000,000"
CStrangeNE,Cole Strange,NE,OG,6-5,310,7/31/1998,25,3,"$3,342,538"
DEkualeNE,Daniel Ekuale,NE,DT,6-3,310,1/13/1994,30,6,"$1,680,000"
DAndrewsNE,David Andrews,NE,C,6-3,300,7/10/1992,32,10,"$6,675,000"
DWallisNE,David Wallis,NE,WR,5-11,183,—,22,R,"$795,000"
DGodchauxNE,Davon Godchaux,NE,DT,6-3,330,11/11/1994,29,8,"$11,800,000"
DWiseNE,Deatrich Wise,NE,DE,6-5,280,7/26/1994,29,8,"$7,641,176"
DPettusNE,Dell Pettus,NE,SAF,5-11,200,6/2/2001,23,R,"$798,000"
DDouglasNE,Demario Douglas,NE,WR,5-8,192,12/8/2000,23,2,"$948,333"
DFenwickNE,Deshaun Fenwick,NE,RB,6-1,223,12/31/1999,24,R,"$796,666"
DMayeNE,Drake Maye,NE,QB,6-4,225,8/30/2002,21,R,"$6,661,775"
HHenryNE,Hunter Henry,NE,TE,6-5,249,12/7/1994,29,9,"$5,323,529"
IBoldenNE,Isaiah Bolden,NE,CB,6-2,205,12/16/1999,24,2,"$815,421"
JPolkNE,Ja'Lynn Polk,NE,WR,6-1,203,4/11/2002,22,R,"$1,762,681"
JBentleyNE,Ja'Whaun Bentley,NE,LB,6-2,250,8/24/1996,27,7,"$6,273,333"
JHastyNE,JaMycal Hasty,NE,RB,5-8,205,9/12/1996,27,5,"$1,367,059"
JJacksonNE,JaQuae Jackson,NE,WR,6-2,190,1/30/2000,24,R,"$795,000"
JPeppersNE,Jabrill Peppers,NE,FS,5-11,217,10/4/1995,28,8,"$6,470,000"
JWarrenNE,Jacob Warren,NE,TE,6-6,251,4/13/2000,24,R,"$798,333"
JBrissettNE,Jacoby Brissett,NE,QB,6-4,235,12/11/1992,31,9,"$7,882,353"
JBellNE,Jaheim Bell,NE,TE,6-2,241,6/14/2001,23,R,"$821,648"
JTavaiNE,Jahlani Tavai,NE,LB,6-2,255,9/28/1996,27,6,"$3,452,084"
JAndrewsNE,Jake Andrews,NE,C,6-3,308,11/11/1999,24,2,"$1,117,086"
JReagorNE,Jalen Reagor,NE,WR,5-11,197,1/2/1999,25,5,"$1,292,500"
JBakerNE,Javon Baker,NE,WR,6-1,202,2/18/2002,22,R,"$999,149"
JHawkinsNE,Jaylinn Hawkins,NE,SAF,6-1,208,8/27/1997,26,5,"$1,152,500"
JPharmsNE,Jeremiah Pharms,NE,DE,6-3,300,10/16/1996,27,2,"$915,000"
JCardonaNE,Joe Cardona,NE,LS,6-3,245,4/16/1992,32,10,"$1,553,000"
JGiles-HarrisNE,Joe Giles-Harris,NE,LB,6-2,234,4/1/1997,27,2,"$985,000"
JMiltonNE,Joe Milton III,NE,QB,6-5,246,3/6/2000,24,R,"$840,829"
JSlyeNE,Joey Slye,NE,K,5-11,213,4/10/1996,28,6,"$1,127,500"
JMorganNE,John Morgan,NE,DE,6-1,252,6/6/2000,24,R,"$798,333"
JJonesNE,Jonathan Jones,NE,DB,5-10,185,9/20/1993,30,9,"$12,573,529"
JHunterNE,Jontrey Hunter,NE,LB,6-2,234,6/1/2000,24,R,"$800,000"
JUcheNE,Josh Uche,NE,LB,6-1,240,9/18/1998,25,5,"$2,940,000"
JBledsoeNE,Joshuah Bledsoe,NE,SAF,5-11,207,12/30/1998,25,2,"$915,000"
JRussellNE,Jotham Russell,NE,DE,6-4,239,—,22,R,"$795,000"
JSmith-SchusterNE,JuJu Smith-Schuster,NE,WR,6-1,215,11/22/1996,27,8,"$10,280,392"
KOsbornNE,K.J. Osborn,NE,WR,6-0,200,6/10/1997,27,5,"$3,960,000"
KFord-DementNE,Kaleb Ford-Dement,NE,CB,5-11,178,—,22,R,"$797,500"
KBakerNE,Kawaan Baker,NE,WR,6-1,210,8/24/1998,25,1,"$795,000"
KBoutteNE,Kayshon Boutte,NE,WR,5-11,197,5/7/2002,22,2,"$961,818"
KWhiteNE,Keion White,NE,DE,6-5,285,1/20/1999,25,2,"$1,770,493"
KBourneNE,Kendrick Bourne,NE,WR,6-1,205,8/4/1995,28,8,"$3,250,000"
KHarrisNE,Kevin Harris,NE,RB,5-10,225,11/17/2000,23,2,"$985,000"
KDuggerNE,Kyle Dugger,NE,SAF,6-1,216,3/22/1996,28,5,"$7,500,000"
LPettwayNE,La'Michael Pettway,NE,TE,6-3,250,3/20/1997,27,1,"$795,000"
LRobinsonNE,Layden Robinson,NE,OG,6-3,311,5/3/2001,23,R,"$1,008,018"
LFornadelNE,Liam Fornadel,NE,OL,6-5,311,—,22,1,"$795,000"
MDialNE,Marcellas Dial,NE,DB,6-0,190,12/6/2000,23,R,"$848,032"
MWilsonNE,Marco Wilson,NE,CB,6-0,191,3/3/1999,25,4,"$2,616,000"
MJonesNE,Marcus Jones,NE,CB,5-8,188,10/22/1998,25,3,"$1,411,896"
MMapuNE,Marte Mapu,NE,SAF,6-3,230,11/8/1999,24,2,"$1,264,479"
MJudonNE,Matt Judon,NE,OLB,6-3,270,8/15/1992,31,9,"$14,675,850"
MJordanNE,Michael Jordan,NE,OG,6-6,315,1/25/1998,26,5,"$985,000"
MOnwenuNE,Michael Onwenu,NE,OG,6-3,350,12/10/1997,26,5,"$10,941,176"
MVictorNE,Mikey Victor,NE,CB,6-2,205,—,22,R,"$796,000"
MWilcoxNE,Mitchell Wilcox,NE,TE,6-4,250,11/7/1996,27,5,"$1,075,000"
NLeverettNE,Nick Leverett,NE,OG,6-4,310,1/11/1997,27,4,"$1,775,000"
OXiminesNE,Oshane Ximines,NE,LB,6-4,254,12/7/1996,27,5,"$985,000"
RMcMillanNE,Raekwon McMillan,NE,MLB,6-2,250,11/17/1995,28,7,"$1,275,000"
RStevensonNE,Rhamondre Stevenson,NE,RB,6-0,227,2/23/1998,26,4,"$4,903,265"
SRobertsNE,Sam Roberts,NE,DT,6-5,300,4/14/1998,26,3,"$1,027,869"
SWadeNE,Shaun Wade,NE,CB,6-1,195,9/16/1998,25,4,"$1,055,000"
SSowNE,Sidy Sow,NE,OG,6-5,318,6/10/1998,26,2,"$1,106,029"
STakitakiNE,Sione Takitaki,NE,LB,6-1,245,6/8/1995,29,6,"$3,355,000"
SChambersNE,Steele Chambers,NE,LB,6-1,232,7/24/2000,23,R,"$795,000"
TJenningsNE,Terrell Jennings,NE,RB,6-0,217,—,22,R,"$795,000"
THillNE,Trysten Hill,NE,DT,6-3,310,3/25/1998,26,5,"$985,000"
TThorntonNE,Tyquan Thornton,NE,WR,6-2,185,8/7/2000,23,3,"$1,923,780"
TWheatleyNE,Tyrone Wheatley Jr.,NE,OT,6-6,320,2/4/1997,27,2,"$915,000"
VLoweNE,Vederian Lowe,NE,OT,6-5,315,4/17/1999,25,3,"$985,000"
WBradley-KingNE,William Bradley-King,NE,DE,6-4,265,12/22/1997,26,1,"$915,000"
ZHenryNE,Zuri Henry,NE,OT,6-6,310,—,22,R,"$798,333"
APerryNO,A.T. Perry,NO,WR,6-5,205,10/26/1999,24,2,"$959,091"
APrenticeNO,Adam Prentice,NO,RB,6-0,245,1/16/1997,27,4,"$1,130,000"
ATaylorNO,Alontae Taylor,NO,CB,6-1,199,12/3/1998,25,3,"$1,964,917"
AKamaraNO,Alvin Kamara,NO,RB,5-10,215,7/25/1995,28,8,"$18,553,824"
AOrjiNO,Anfernee Orji,NO,LB,6-2,230,10/6/2000,23,1,"$795,000"
BGrupeNO,Blake Grupe,NO,K,5-7,156,11/5/1998,25,2,"$915,833"
BBreseeNO,Bryan Bresee,NO,DT,6-5,305,10/6/2001,22,2,"$2,787,171"
BMeansNO,Bub Means,NO,WR,6-2,215,1/10/2001,23,R,"$858,569"
CJordanNO,Cameron Jordan,NO,DE,6-4,287,7/10/1989,35,14,"$13,852,250"
CGrandersonNO,Carl Granderson,NO,DE,6-5,261,12/18/1996,27,6,"$5,250,000"
CWilsonNO,Cedrick Wilson Jr.,NO,WR,6-2,197,11/20/1995,28,7,"$1,850,000"
CRuizNO,Cesar Ruiz,NO,OG,6-4,316,6/14/1999,25,5,"$4,450,000"
CSmythNO,Charlie Smyth,NO,K,6-4,210,6/26/2001,23,R,"$795,000"
CYoungNO,Chase Young,NO,DE,6-5,264,4/14/1999,25,5,"$3,442,000"
COlaveNO,Chris Olave,NO,WR,6-0,187,6/27/2000,24,3,"$5,255,965"
DJacksonNO,D'Marco Jackson,NO,LB,6-1,233,7/20/1998,25,3,"$1,064,229"
DHolkerNO,Dallin Holker,NO,TE,6-3,241,4/7/2000,24,R,"$798,333"
DDavisNO,Demario Davis,NO,OLB,6-2,248,1/11/1989,35,13,"$9,033,000"
DCarrNO,Derek Carr,NO,QB,6-3,215,3/28/1991,33,11,"$12,668,000"
ESt.NO,Equanimeous St. Brown,NO,WR,6-5,214,9/30/1996,27,7,"$985,000"
EMcCoyNO,Erik McCoy,NO,C,6-4,303,8/27/1997,26,6,"$6,520,000"
FMoreauNO,Foster Moreau,NO,TE,6-4,250,5/6/1997,27,6,"$4,367,059"
IFoskeyNO,Isaiah Foskey,NO,DE,6-5,270,10/30/2000,23,2,"$1,985,164"
IStalbirdNO,Isaiah Stalbird,NO,LB,6-1,215,—,22,R,"$798,333"
JGrayNO,J.T. Gray,NO,DB,6-0,202,1/18/1996,28,7,"$3,480,000"
JHeflinNO,Jack Heflin,NO,DT,6-3,304,3/8/1998,26,2,"$915,000"
JKibodiNO,Jacob Kibodi,NO,RB,6-1,225,—,22,R,"$797,000"
JHaenerNO,Jake Haener,NO,QB,6-1,200,3/10/1999,25,2,"$1,076,520"
JWilliamsNO,Jamaal Williams,NO,RB,6-0,224,4/3/1995,29,8,"$4,630,000"
JRobinsonNO,James Robinson,NO,RB,5-9,219,8/9/1998,25,4,"$1,055,000"
JFordNO,Jaylan Ford,NO,LB,6-2,240,11/28/2001,22,R,"$858,569"
JJacksonNO,Jermaine Jackson,NO,WR,5-7,170,—,22,R,"$798,333"
JHorstedNO,Jesper Horsted,NO,TE,6-3,237,2/27/1997,27,5,"$985,000"
JAbramNO,Johnathan Abram,NO,DB,5-11,205,10/25/1996,27,6,"$1,065,000"
JHowdenNO,Jordan Howden,NO,SAF,6-0,210,5/14/2000,24,2,"$996,682"
JMimsNO,Jordan Mims,NO,RB,6-0,205,6/16/1999,25,1,"$795,000"
JEzirimNO,Josiah Ezirim,NO,OT,6-6,329,5/21/2001,23,R,"$819,604"
JHerronNO,Justin Herron,NO,OG,6-5,290,11/27/1995,28,5,"$985,000"
JJohnsonNO,Juwan Johnson,NO,TE,6-4,231,9/13/1996,27,5,"$7,000,000"
KVickersNO,Kendal Vickers,NO,DE,6-3,295,5/23/1995,29,4,"$1,055,000"
KMillerNO,Kendre Miller,NO,RB,6-0,220,6/11/2002,22,2,"$1,285,071"
KHudsonNO,Khaleke Hudson,NO,LB,6-0,220,12/6/1997,26,5,"$1,152,500"
KSaundersNO,Khalen Saunders,NO,DT,6-0,324,8/9/1996,27,6,"$4,400,000"
KBoydNO,Khristian Boyd,NO,DT,6-2,320,2/23/2000,24,R,"$839,707"
KMcKinstryNO,Kool-Aid McKinstry,NO,CB,6-1,195,9/30/2002,21,R,"$1,664,929"
KHergelNO,Kyle Hergel,NO,OG,6-2,315,—,22,R,"$798,333"
KBaughNO,Kyler Baugh,NO,DL,6-2,305,—,22,R,"$798,333"
LYoungNO,Landon Young,NO,OT,6-7,321,8/21/1997,26,4,"$1,097,445"
LJohnsonNO,Lawrence Johnson,NO,DB,6-0,205,9/2/1999,24,R,"$796,666"
LHedleyNO,Lou Hedley,NO,P,6-4,220,6/26/1993,31,2,"$916,666"
LPatrickNO,Lucas Patrick,NO,OG,6-3,313,7/30/1993,30,8,"$1,152,500"
MMcCainNO,Mac McCain III,NO,CB,6-0,185,2/6/1998,26,2,"$915,000"
MEvansNO,Mark Evans II,NO,OL,6-4,295,10/11/1999,24,1,"$795,000"
MLattimoreNO,Marshon Lattimore,NO,CB,6-0,192,5/20/1996,28,8,"$14,616,317"
MTiptonNO,Mason Tipton,NO,WR,5-11,187,—,22,R,"$798,333"
MHayballNO,Matthew Hayball,NO,P,6-0,189,—,22,R,"$798,333"
MJacobsonNO,Michael Jacobson,NO,TE,6-7,244,4/4/1997,27,1,"$795,000"
MBradfordNO,Millard Bradford,NO,SAF,5-10,191,—,22,R,"$798,333"
MRiceNO,Monty Rice,NO,LB,6-0,233,1/8/1999,25,4,"$1,321,209"
NPetermanNO,Nathan Peterman,NO,QB,6-2,225,5/4/1994,30,8,"$1,152,500"
